title,brand_name,processor,memory,storage,display,product_price,special_price,emi_price,url
MSI Modern 14 C12M 14 inch Full HD Display Core i5 12th Gen 16GB RAM 512GB SSD Laptop,MSI,"Intel Core i5-1235U 10 (2P+8E) Cores 0.9 - 4.4GHz Turbo, 12MB Cache Processor
",16GB DDR4 3200MHz RAM,,,77900,Not available,81951,https://www.techlandbd.com/msi-modern-14-c12m-core-i5-laptop
MSI Modern 15 B12M 15.6 inch Full HD Display Core i7 12th Gen 8GB RAM 512GB SSD Laptop,MSI,"Core i7-1255U, (12MB , 3.50 GHz, up to 4.70 GHz) Core: 10 Thread: 12 (Performance-cores- 2 Efficient-cores- 8)","8GB ON BOARD, DDR4 3200MHz RAM",512GB M.2 PCIE NVME SSD,,93500,92000,96784,https://www.techlandbd.com/msi-modern-15-b12m-core-i7-8gb-laptop
MSI Stealth GS66 12UGS-015BD 15.6 inch QHD 240Hz Display Core i7 12th Gen 32GB DDR5 RAM 1TB SSD Gaming Laptop with RTX 3070 Ti Max-Q GDDR6 8GB Graphics,MSI,"Intel Core i7-12700H Processor 24M Cache, up to 4.70 GHz (14 Core + 20 Threads) ",32GB DDR5 16GB*2 (4800MHz),1TB NVMe PCIe Gen4x4 SSD,,369900,Not available,389135,https://www.techlandbd.com/msi-stealth-gs66-12ugs-015bd-core-i7-gaming-laptop
Lenovo IdeaPad Slim 3i 15.6 inch HD LED Display Core i3 10th Gen 4GB RAM 1TB HDD Laptop (3 years Warranty),Lenovo,"Intel Core i3-1005G1 Processor (4M Cache,1.20 GHz up to 3.40 GHz, 4 MB Cache, 4 Threads)","4GB DDR4 SODIMM 2667MHz RAM
","1TB HDD
",,51500,Not available,54178,https://www.techlandbd.com/lenovo-ideapad-slim-3i-4gb-laptop
Realme Book 14 inch 2K Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Real Blue),Realme,Intel Core i5-1135G7 Processor 2.4GHz with Turbo Boost Up to 4.2GHz,"8GB Dual channel LPDDR4x RAM
","512GB PCIe SSD Storage
",,76000,73000,76796,https://www.techlandbd.com/realme-book-core-i5-blue-laptop
Realme Book 14 inch 2K Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Real Green),Realme,Intel Core i5-1135G7 Processor 2.4GHz with Turbo Boost Up to 4.2GHz,"8GB Dual channel LPDDR4x RAM
","512GB PCIe SSD Storage
",,76000,73000,76796,https://www.techlandbd.com/realme-book-core-i5-laptop-real-green
MSI Pulse GL66 12UEK 15.6 inch Full HD 240Hz Display Core i7 12th Gen 16GB RAM 1TB SSD Gaming Laptop with RTX 3060 6GB Graphics	,MSI,"Intel Core i7-12700H (24MB, 3.50 GHz up to 4.70 GHz)
Core: 14 , Thread: 20 (Performance-cores- 6, Efficient-cores- 8)","16GB DDR4 3200MHz ( 8GBx2 Slot ) Max 64GB
","1TB NVMe PCIe Gen4x4 SSD
",,199000,Not available,209348,https://www.techlandbd.com/msi-pulse-gl66-12uek-gaming-laptop
WALTON PASSION BX510U 15.6 INCH FHD ANTI-GLARE DISPLAY CORE I5 10TH GEN 8GB RAM 512GB SSD LAPTOP,Walton,"Intel® Core™ i5-10210U 10th Generation processor 14nm, ",Installed RAM: 1 x 8GB DDR4 2666MHz SODIMM RAM ,Installed Storage: 1 x 512GB SATAIII M.2 2280 SSD,,67550,63550,66855,https://www.techlandbd.com/walton-passion-bx510u-laptop
Realme Book 14 inch 2K Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Real Grey),Realme,Intel Core i5-1135G7 Processor 2.4GHz with Turbo Boost Up to 4.2GHz,"8GB Dual channel LPDDR4x RAM
","512GB PCIe SSD Storage
",,76000,73000,76796,https://www.techlandbd.com/realme-book-core-i5-grey-laptop
WALTON PASSION BX710A 15.6 INCH FHD DISPLAY CORE I5 10TH GEN 8GB RAM 512GB NVME SSD LAPTOP,Walton,"Intel® Core™ i7-10510U 10th Generation 14nm processor, ",Installed RAM : 1 x 8GB DDR4 2666MHz SODIMM RAM ,"Installed Storage : 1 x 512GB NVMe SSD
Supported SSD Type : NVMe / PCIe Gen3x4 M.2 2280",,84750,78750,82845,https://www.techlandbd.com/walton-passion-bx710a-laptop
MSI Raider GE66 12UGS-029BD 15.6 inch Full HD 360Hz Display Core i7 12th Gen 16GB RAM 1TB SSD Gaming Laptop with RTX 3070 Ti 8GB Graphics	,MSI,"Intel Core i7-12700H (24M Cache, 3.50 GHz up to 4.70 GHz)","16GB (8GBx2) 4800MHz DDR5 RAM
","1TB NVMe PCIe Gen4x4 SSD
",,299900,Not available,315495,https://www.techlandbd.com/msi-raider-ge66-12ugs-029bd-gaming-laptop
WALTON PRELUDE N40 PRO 14 INCH FHD DISPLAY CELERON N4020 PROCESSOR 8GB RAM 256GB SSD LAPTOP,Walton,"Intel® Celeron® N4020 processor (14nm, 1.1GHz, 4MB Smart Cache, TDP: 6W)",Installed RAM: 1 x 8GB DDR4 2666MHz SODIMM RAM (Real operation frequency depends on processor),"Installed Storage : 1 x 256GB M.2 2280 SSD, SATA interface ",,39750,38750,40765,https://www.techlandbd.com/walton-prelude-n40-pro-laptop
Walton Tamarind MX311G 14 inch Full HD Display Core i3 11th gen 8GB RAM 512GB SSD Windows 11 Laptop,Walton,"Intel Core i3-1115G4 11th Generation processor (1.7GHz - 3.0GHz, up to 4.1GHz)
",Installed RAM : 1 x 8GB DDR4 3200MHz SODIMM RAM ,"512GB M.2 2280 SSD, PCIe Gen3x4 interface (Extra Expandable Slot Storage up to 2TB)
",,62550,59550,62647,https://www.techlandbd.com/walton-tamarind-mx11-core-i3-laptop
Asus ZenBook Duo UX482EA 14 inch Full HD Touch Screen Dual Display Core i7 11th Gen 8GB RAM 1TB SSD Laptop,Asus,"Intel Core I7-1165G7 Processor 2.8 GHz (12M Cache, Up To 4.7 GHz, 4 Cores)","8GB 3200MHz LPDDR4X On Board
",1TB M.2 NVMe PCIe 3.0 SSD,,155000,Not available,163060,https://www.techlandbd.com/asus-zenbook-duo-ux482ea-i7-1tb-laptop
WALTON TAMARIND EX710U 14 INCH FHD DISPLAY CORE I7 10TH GEN PROCESSOR 8GB RAM 512GB SSD LAPTOP,Walton,"Intel® Core™ i7-10510U 10th Generation processor 14nm, 1.80GHz, 8MB Smart Cache",Installed RAM : 1 x 8GB DDR4 2666MHz SODIMM RAM,Installed Storage: 1 x 512GB SATAIII M.2 2280 SSD,,82550,76550,80531,https://www.techlandbd.com/walton-tamarind-ex710u-laptop
WALTON PRELUDE N41 PRO 14 INCH FHD DISPLAY CELERON N4120 PROCESSOR 8GB RAM 256GB SSD LAPTOP,Walton,"Intel® Celeron® N4120 processor (14nm, 1.1GHz, 4MB Smart Cache, TDP: 6W)",Installed RAM: 1 x 8GB DDR4 2666MHz SODIMM RAM (Real operation frequency depends on processor),"Installed Storage : 1 x 256GB M.2 2280 SSD, SATA interface",,42550,40550,42659,https://www.techlandbd.com/walton-prelude-n41-pro-laptop
WALTON PASSION BX710U 15.6 INCH FHD ANTI-GLARE DISPLAY CORE I7 10TH GEN 8GB RAM 512GB SSD LAPTOP,Walton,"Intel® Core™ i7-10510U 10th Generation 14nm processor, ",Installed RAM: 1 x 8GB DDR4 2666MHz SODIMM RAM,Installed Storage: 1 x 512GB SATAIII M.2 2280 SSD,,87500,81500,85738,https://www.techlandbd.com/walton-passion-bx710u-laptop
WALTON PRELUDE N50 PRO 14 INCH FHD DISPLAY PENTIUM N5030 PROCESSOR 8GB RAM 256GB SSD LAPTOP,Walton,"Intel® Pentium® Silver N5030 processor (14nm, 1.1GHz, 4MB Smart Cache, TDP: 6W)","Installed RAM: 1 x 8GB DDR4 2666MHz SODIMM RAM (Real operation frequency depends on processor)
","Installed Storage: 1 x 256GB M.2 2280 SSD, SATA ",,43750,41750,43921,https://www.techlandbd.com/walton-prelude-n50-pro-14-laptop
HP PAVILION 15-DK2456TX 15.6 INCH FULL HD DISPLAY INTEL I5 11th Gen 16GB RAM 1TB HDD 256GB SSD GAMING LAPTOP WITH RTX 3050 4GB GRAPHICS ,HP,Intel i5 11th Gen 11300H-3.10 To 4.40 GHz,16 GB RAM,1 TB HDD+256 GB SSD,,160000,155000,163060,https://www.techlandbd.com/hp-pavilion-gaming-15-dk2456tx-laptop
HP Victus Gaming 16-e0890AX 16.1 inch Full HD Display Ryzen 7 5800H 16GB RAM 1TB SSD Gaming Laptop With RTX 3050 4GB Graphics,HP,"AMD Ryzen 7 5800H (up to 4.4 GHz max boost clock, 16 MB L3 cache, 8 cores, 16 threads)
","16 GB DDR4-3200 MHz RAM (2 x 8 GB)
","1TB PCIe NVMe TLC M.2 SSD
",,170000,163000,171476,https://www.techlandbd.com/hp-victus-gaming-16-e0890ax-gaming-laptop
HP 14S-DQ5445TU 14 INCH FULL HD DISPLAY INTEL CORE I5 12TH GEN 8GB RAM 512GB LAPTOP,HP,Intel i5 12th Gen 1235U-1.30 To 4.40 GHz,"8 GB DDR4-3200 SDRAM (1 x 8 GB)
","512 GB PCIe NVMe M.2 SSD
",,78800,Not available,82898,https://www.techlandbd.com/hp-14s-dq5445tu-i5-12th-gen-laptop
ACER TRAVELMATE TMP214-53 14INCH IPS FULL HD DISPLAY INTEL I7 11TH GEN 8GB RAM 512GB SSD LAPTOP WITH IRIS XE GRAPHICS,Acer,"Intel Core i7-1165G7 11th Gen (2.80 GHz up to 4.70 GHz)
Processor Core :
4","8GB DDR4 3200MHz
",,,84900,81000,85212,https://www.techlandbd.com/acer-travelmate-tmp214-53-core-i7-11th-gen-laptop
HP 15S-DU3560TU 15.6 INCH FULL HD I3 11TH GEN 8GB RAM 1 TB HDD LAPTOP,HP,"Intel Core i3-1125G4 Processor
8M Cache, up to 3.70 GHz",8GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),1 TB HDD 5400 rpm SATA (Extra M.2 NVMe SSD Slot Available ),,58700,Not available,61752,https://www.techlandbd.com/hp-15s-du3560tu-laptop
HP 240 G8 14 inch Full HD Display Core i3 11th Gen 8GB RAM 1TB HDD Laptop,HP,"Intel Core i3-1115G4 (3.0 GHz base frequency, up to 4.1 GHz with Intel Turbo Boost Technology, 6 MB L3 cache, 2 cores)
","8GB DDR4 3200MHz RAM (Extra Ram Slot Available)
",1TB HDD (EXTRA M.2 SSD SLOT AVAILABLE),,66000,59000,62068,https://www.techlandbd.com/hp-240-g8-core-i3-11th-gen-laptop
HP ENVY X360 CONVERTIBLE 13-AY0136AU 13.3 INCH FULL HD DISPLAY RYZEN 5 4500U 8GB RAM 512GB SSD MULTI-TOUCH 2-IN-1 LAPTOP,HP,"AMD Ryzen 5 4500U Processor (2.3GHz to 4.0GHz, 8MB Cache)",8GB 2400mhz DDR4 RAM ( Soldered Ram ),"  512 GB PCIe NVMe M.2 SSD ( Non Upgradable )
",,99000,Not available,104148,https://www.techlandbd.com/hp-envy-x360-13-ay0136au-laptop
DELL INSPIRON 15 3525 RYZEN 5 5625U 15.6 INCH FULL HD 120HZ DISPLAY 8GB RAM 512GB SSD LAPTOP,Dell,"AMD Ryzen 5 5625U 2.3GHz, up to 4.3GHz",8GB DDR4 3200MHz (Support Upto 32GB ),"512GB M.2 PCIe NVMe SSD (Installed SSD can be upgradeable)
",,71500,Not available,75218,https://www.techlandbd.com/dell-inspiron-15-3525-ryzen-5-laptop
LENOVO IP FLEX 5i 14-inch IPS WVA Touchscreen Display core i7 11th gen 16GB Ram 512GB SSD with NVIDIA MX450 GDDR6 Graphics Laptop (3 years Warranty),Lenovo,"Intel® Core™ i7-1165G7 Processor
(12M Cache, up to 4.70 GHz, with IPU)
","16 GB Soldered DDR4 3200MHz RAM
",512GB M.2 NVME SSD,,145000,143000,150436,https://www.techlandbd.com/lenovo-idea-pad-flex-5i-laptop
MSI MODERN 14 C13M 14 INCH FULL HD DISPLAY INTEL I5 13TH GEN 16GB RAM 512GB SSD LAPTOP,MSI,"Intel Core i5-1335U (3.40 GHz, up to 4.60 GHz)
Core 10
Thread 12","16GB 3200MHz DDR4
","512GB NVMe PCIe Gen3x4 SSD
",,89500,Not available,94154,https://www.techlandbd.com/msi-modern-14-c13m-laptop
HP PROBOOK 440 G8 14-INCH FHD IPS DISPLAY CORE I7 11TH GEN 8GB RAM 512 GB SSD LAPTOP,HP,"Intel Core i7-1165G7 Processor(12M Cache, up to 4.70 GHz, with IPU)
",8GB DDR4 RAM (Extra Ram Slot Available),512GB M.2 NVME SSD,,114000,Not available,119928,https://www.techlandbd.com/hp-probook-440-g8-i7-laptop
HP PROBOOK 450 G9 15.6 INCH FULL HD DISPLAY INTEL I5 12TH GEN 8GB RAM 512GB SSD LAPTOP,HP,"Intel Core i5-1235U 12th Gen (up to 4.40 GHz)
","8GB 3200 Mhz DDR4
","512GB PCIe NVMe M.2 TLC SSD
",,91000,Not available,95732,https://www.techlandbd.com/hp-probook-450-g9-core-i5-12th-gen-laptop
MSI MODERN 14 C13M 14 INCH FULL HD DISPLAY INTEL I7 13TH GEN 16GB RAM 512GB SSD LAPTOP,MSI,"Intel Core i7-1355U (3.70 GHz, up to 5.00 GHz)
Core 10
Thread 12","16GB 3200MHz DDR4
","512GB NVMe PCIe Gen3x4 SSD
",,102900,Not available,108251,https://www.techlandbd.com/msi-modern-14-c13m-i7-13th-gen-laptop
MSI MODERN 15 B13M 15.6 INCH IPS FHD DISPLAY INTEL CORE I5 13TH GEN 16GB RAM 512GB SSD LAPTOP,MSI,"Intel Core i5-1335U (3.40 GHz, up to 4.60 GHz)
Processor Core
10 (Performance-cores- 2 Efficient-cores- 8) ","16GB
DDR4 3200MHz","512GB NVMe PCIe Gen3x4 SSD
",,90500,88900,93523,https://www.techlandbd.com/msi-modern-15-b13m-laptop
Asus VivoBook 14 K413EQ 14 inch Full HD Display Core i7 11th Gen 16GB RAM 512GB SSD Laptop With MX350 2GB Graphics,Asus,"Intel Core i7-1165G7 (12M Cache, 2.80 GHz up to 4.70 GHz)
","16GB 3200MHz DDR4 ,
Memory Max Up to:16GB","512GB M.2 NVMe PCIe 3.0 SSD
",,115000,Not available,120980,https://www.techlandbd.com/asus-vivobook-14-k413eq-i7-11th-laptop
ASUS VivoBook 14 K413EA 14 inch Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop (Hearty Gold),Asus,"Intel Core i7-1165G7 Processor 2.8 GHz (12M Cache, up to 4.7 GHz, 4 cores)
",8GB DDR4 3200MHZ ( Extra Ram Slot Available ), 512 GB PCIe G3 SSD (Extra Hard Disk Slot Available),,95000,Not available,99940,https://www.techlandbd.com/asus-vivobook-14-k413ea-i7-laptop
Asus VivoBook 15 K513EQ OLED 15.6 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop with MX350 2GB Graphics (Hearty Gold),Asus,"Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)
","8GB 3200MHz
DDR4, ",512GB PCIe Gen3 x2 M.2 SSD,,100000,99500,104674,https://www.techlandbd.com/asus-vivobook-15-k513eq-oled-core-i5-gold-laptop
Asus VivoBook 15 K513EQ OLED 15.6 inch Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop with MX350 2GB Graphics (Hearty Gold),Asus,"Intel Core i7-1165G7 Processor 2.8 GHz (12M Cache, up to 4.7 GHz, 4 cores)
","8GB 3200MHz
DDR4, ",512GB PCIe Gen3 x2 M.2 SSD,,119000,113000,118876,https://www.techlandbd.com/asus-vivobook-15-k513eq-oled-core-i7-gold-laptop
Asus VivoBook 15 K513EQ 15.6 inch Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop with MX350 2GB Graphics,Asus,"Intel Core i7-1165G7 Processor 2.8 GHz (12M Cache, up to 4.7 GHz, 4 cores)
","8GB 3200MHz
DDR4 , ",,,113000,Not available,118876,https://www.techlandbd.com/asus-vivobook-15-k513eq-core-i7-laptop
ASUS VivoBook 15 OLED K513EA 15.6 inch Full HD OLED Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop (Transparent Silver),Asus,"Intel Core i7-1165G7 Processor 2.8 GHz (12M Cache, up to 4.7 GHz, 4 cores)","8GB 3200MHz
DDR4 onboard, ",512GB M.2 NVMe PCIe 3.0 SSD,,108000,Not available,113616,https://www.techlandbd.com/asus-vivobook-15-oled-k513ea-core-i7-laptop-silver
Asus VivoBook 15 K513EQ OLED 15.6 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop with MX350 2GB Graphics (Indie Black),Asus,"Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)
","8GB 3200MHz
DDR4, ",512GB PCIe Gen3 x2 M.2 SSD,,100500,Not available,105726,https://www.techlandbd.com/asus-vivobook-15-k513eq-oled-core-i5-laptop
Asus VivoBook 15 K513EQ 15.6 inch FHD display Intel i5 11th Gen MX350 2GB 8GB RAM 512GB SSD Laptop,Asus,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)","8GB 3200MHz DDR4 ,
Memory Max Up to:16GB",,,94500,Not available,99414,https://www.techlandbd.com/asus-vivobook-15-k513eq-core-i5-laptop
Asus VivoBook S15 S513EA 15.6 inch Full HD OLED Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Hearty Gold),Asus,Intel Core i5-1135G7 Processor; ,"8GB DDR4 3200MHz
",512GB M.2 NVMe PCIe 3.0 SSD,,99000,97000,102044,https://www.techlandbd.com/asus-vivobook-s15-s513ea-core-i5-laptop
Asus VivoBook S15 S513EA 15.6 inch Full HD OLED Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop (Indie Black),Asus,Intel Core i3-1115G4 Processor; ,"8GB DDR4 3200MHz
",512GB M.2 NVMe PCIe 3.0 SSD,,71000,69800,73430,https://www.techlandbd.com/asus-vivobook-s15-s513ea-i3-laptop-black
LENOVO V14 G2 14 INCH FULL HD INTEL I3 11TH GEN 4GB RAM 1TB HDD LAPTOP,Lenovo,"Intel Core i3-1115G4 (2C / 4T, 3.0 / 4.1GHz, 6MB)
",4GB Soldered DDR4-3200 ( Extra Slot Available ),"1TB HDD 5400rpm 2.5"" ( Extra m.2 Nvme Slot Available )
",,54000,49900,52495,https://www.techlandbd.com/lenovo-v14-g2-itl-laptop
Asus ZenBook 14X UX5401EA 14 inch 2.8K OLED Touch Display Core i7 11th Gen 16GB RAM 512GB SSD Laptop,Asus,"Intel Core i7-1165G7 Processor 2.8 GHz (12M Cache, up to 4.7 GHz, 4 cores)
","16GB LPDDR4X RAM (On Board)
","512GB M.2 NVMe PCIe 3.0 G4 SSD
",,157000,Not available,165164,https://www.techlandbd.com/asus-zenbook-14x-ux5401ea-core-i7-laptop
WALTON PASSION BX PRO 15.6 INCH FHD I7 10TH GEN 4GB RAM 1TB HDD LAPTOP,Walton,Intel® Core™ i7-10510U processor,4GB DDR4 2666MHz DDR4 RAM,"1TB HDD, 7200 rpm, 7mm, 6.35cm (2.5""), SATA",,75000,73000,76796,https://www.techlandbd.com/walton-passion-bx-pro-i7-10th-gen-laptop
Asus VivoBook S15 S513EA 15.6 inch Full HD OLED Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop (Hearty Gold),Asus,Intel Core i3-1115G4 Processor; ,"8GB DDR4 3200MHz
",512GB M.2 NVMe PCIe 3.0 SSD,,71000,Not available,74692,https://www.techlandbd.com/asus-vivobook-s15-s513ea-core-i3-laptop
Asus VivoBook S15 S513EA 15.6 inch FHD OLED Display Core i3 11th Gen 4GB RAM 512GB SSD Laptop (Indie Black),Asus,Intel Core i3-1115G4 Processor; ,"4GB DDR4 3200MHz
",512GB M.2 NVMe PCIe 3.0 SSD,,68500,66000,69432,https://www.techlandbd.com/asus-vivobook-s15-s513ea-laptop
ASUS ZENBOOK 14X UX5401EA 14 INCH 2.8K OLED TOUCH DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,Asus,"Intel Core i5-1135G7 Processor (8M Cache, 2.4 GHz up to 4.2 GHz, 4 cores)
","8GB LPDDR4X RAM (On Board)
","512GB M.2 NVMe PCIe 3.0 G4 SSD
",,119000,Not available,125188,https://www.techlandbd.com/asus-zenbook-14x-ux5401ea-laptop
ASUS VivoBook 15 X515JA 15.6 inch Full HD Display Core i5 10th Gen 8GB RAM 1TB HDD Laptop (Slate Grey),Asus,"Intel Core i5-1035G1 Processor 1.0 GHz (6M Cache, up to 3.6 GHz, 4 cores)
",8GB DDR4 onboard ,"1TB HDD
",,63000,62800,66066,https://www.techlandbd.com/asus-vivobook-15-x515ja-core-i5-laptop-blue
HP ENVY X360 CONVERT 13-AY1678AU 13.3 INCH FULL HD TOUCH DISPLAY RYZEN 5 5600U 8GB RAM 512GB SSD MULTI-TOUCH 2-IN-1 LAPTOP ,HP,"AMD Ryzen 5 5600U (up to 4.2 GHz max boost clock, 16 MB L3 cache, 6 cores, 12 threads)
",8 GB DDR4-3200 MHz RAM (onboard),512GB PCIe NVMe M.2 SSD,,102500,Not available,107830,https://www.techlandbd.com/hp-envy-x360-convert-13-ay1678au-touch-laptop
ASUS VivoBook 15 X515JA 15.6 inch Full HD Display Core i5 10th Gen 4GB RAM 1TB HDD Laptop (Slate Grey),Asus,"Intel Core i5-1035G1 Processor 1.0 GHz (6M Cache, up to 3.6 GHz, 4 cores)
",4GB DDR4 onboard ,"1TB HDD
",,65000,60000,63120,https://www.techlandbd.com/asus-vivobook-15-x515ja-core-i5-4gb-laptop-grey
MSI Bravo 15 B5DD 15.6 inch FHD 144Hz Display Ryzen 5 5600H 8GB RAM 512GB SSD Gaming Laptop with RX5500M 4GB Graphics,MSI,"AMD Ryzen 5 5600H Hexa-Core (Cores: 6, Threads: 12, Cache: 16MB, 3.3GHz Up To 4.2GHz)
",8GB DDR4 3200 ,512GB NVMe PCIe Gen3x4 SSD,,114500,102000,107304,https://www.techlandbd.com/msi-bravo-15-b5dd-gaming-laptop
ASUS VivoBook 15 X515JA 15.6 Inch Full HD Display Core I3 10th Gen 8GB RAM 1TB HDD Laptop (Slate Grey),Asus,"Intel Core i3-1005G1 Processor (4M Cache, 1.20 GHz up to 3.40 GHz)
",8GB DDR4 3200MHz SDRAM (Extra ram slot available),1TB SATA 5400RPM HDD ( M.2 NVME Slot available),,49000,Not available,51548,https://www.techlandbd.com/asus-vivobook-15-x515ja-8gb-ram-laptop
ASUS VIVOBOOK 15 X515JA 15.6-INCH FULL HD LED BACKLIT DISPLAY CORE I3 10TH GEN 4GB RAM 512GB SSD LAPTOP ,Asus,"Intel Core i3-1005G1 Processor (4M Cache, 1.20 GHz up to 3.40 GHz)
",4GB DDR4 3200MHz SDRAM (Extra ram slot available),512GB SSD ,,69500,51500,54178,https://www.techlandbd.com/asus-vivobook-15-x515ja-laptop-peacock-blue
MSI Prestige 14 EVO A11M 14 inch Full HD Display Core i5 11th Gen 16GB RAM 512GB SSD Laptop ,MSI,"Intel Core i5-1135G7 Processor (8M Cache, up to 4.20 GHz)",LPDDR4 16GB 3200MHz RAM onboard,512GB NVMe PCIe Gen4x4 SSD,,98700,95000,99940,https://www.techlandbd.com/msi-prestige-14-evo-a11m-laptop
TOSHIBA DYNABOOK SATELLITE PRO C40-G-11I 14-INCH HD DISPLAY I3 10TH GEN 8GB RAM 256GB SSD LAPTOP,Toshiba,"Intel Core i3-10110U Processor 2.1 GHz (4M Cache, up to 4.1 GHz, 2 Cores, 4 Threads)","8GB DDR4 3200MHz SO-DIMM
","256GB M.2 SATA Solid State Drive
",,44500,Not available,46814,https://www.techlandbd.com/toshiba-dynabook-satellite-pro-c40-g-11i-laptop
ASUS ExpertBook B1 B1500CEAE 15.6 inch Full HD Display Core i3 11th Gen 4GB RAM 1TB HDD Laptop,Asus,"Intel Core i3-1115G4 Processor 3.0 GHz (6M Cache, up to 4.1 GHz, 2 cores)
","4GB 3200MHz DDR4 onboard , ( Extra Ram Slot Available )
",1TB HDD ( M.2 Nvme SSD Slot Available ),,62000,59000,62068,https://www.techlandbd.com/asus-expertbook-b1-b1500ceae-core-i3-1tb-hdd-laptop
GIGABYTE G5 MF 15.6 INCH FHD 144HZ DISPLAY CORE I5 12TH GEN 16GB RAM 512GB SSD GAMING LAPTOP WITH RTX 6GB 4050 GRAPHICS,Gigabyte,"12th Gen Intel Core i5-12500H Processor 4.5 GHz ( 18MB Cache, up to 4.5 GHz, 4 P-cores and 8 E- cores )
",16GB DDR4-3200Mhz RAM,512GB Gen4 SSD,,135000,133000,139916,https://www.techlandbd.com/gigabyte-g5-mf-i5-12th-gen-gaming-laptop
Toshiba Dynabook Satellite Pro C40-G-13F 14 inch HD Display Intel CDC 5205U 4GB RAM 256GB SSD Laptop ,Toshiba,"Intel Celeron Dual Core 5205U Processor 1.90 GHz (2M Cache, 2 cores, 2 Threads)",4GB DDR4 3200MHz SO-DIMM ( Expandable ),256GB M.2 SATA Solid State Drive ( Expandable ),,33490,31000,32612,https://www.techlandbd.com/dynabook-toshiba-satellite-pro-c40-g-13f-laptop
Lenovo Yoga 9i 14 inch 4K Multi Touch Display Core i7 11th gen 16GB RAM 1TB SSD 2 in 1 laptop,Lenovo,"Intel Core i7-1185G7 Processor (3.00 GHz, up to 4.80 GHz with Turbo Boost, 4 Cores, 8 Threads, 12 MB Cache)",16GB Soldered LPDDR4x-4266,1TB SSD M.2 2280 PCIe 3.0x4 NVMe ,,260000,255000,268260,https://www.techlandbd.com/lenovo-yoga-9i-core-i7-laptop
Asus VivoBook Pro 15 K3500PH 15.6 inch Full HD Display Core i5 11th Gen 16GB RAM 512GB SSD Gaming Laptop with GTX 1650 Max Q 4GB Graphics,Asus,"Intel Core i5-11300H Processor 3.1 GHz (8M Cache, up to 4.4 GHz, 4 cores)
",16GB DDR4 3200MHz onboard,"512GBM.2 NVMe PCIe 3.0 SSD
",,119000,115500,121506,https://www.techlandbd.com/asus-vivobook-pro-15-k3500ph-gaming-laptop
HP VICTUS 16-E0347AX 16.1 INCH FULL HD RYZEN 5 5600H 8 GB RAM 512 GB SSD GAMING LAPTOP WITH 4 GB RTX 3050 GRAPHICS,HP,"AMD Ryzen 5 5600H (up to 4.2 GHz max boost clock, 16 MB L3 cache, 6 cores, 12 threads)","8 GB DDR4-3200 MHz RAM (2 x 4 GB)
",512 GB SSD,,137000,132500,139390,https://www.techlandbd.com/hp-victus-gaming-16-e0347ax-ryzen-5-laptop
 AVITA LIBER V14 14 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Aqua Blue) ,AVITA,"Intel®Core i5-1135G7 Processor
8M Cache, up to 4.20 GHz",8GB LPDDR4x 3733MHz,Storage	512GB SSD ,,70950,Not available,74639,https://www.techlandbd.com/avita-liber-v14-14-core-i5-laptop-aqua-blue
Dell Inspiron 15 3511 15.6 Full HD Display Core i3 11th Gen 4GB RAM 256GB SSD Laptop,Dell,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)",4GB DDR4 3200MHz RAM (Extra RAM Slot Available),256GB M.2 PCIe NVMe SSD,,53000,50900,53547,https://www.techlandbd.com/dell-inspiron-15-3511-core-i3-256gb-laptop
 AVITA LIBER V14 14 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Paisley on Lilac) ,AVITA,"Intel®Core i5-1135G7 Processor
8M Cache, up to 4.20 GHz",8GB LPDDR4x 3733MHz,Storage	512GB SSD ,,70990,Not available,74681,https://www.techlandbd.com/avita-liber-v14-14-core-i5-laptop-paisley-on-lilac
